"","fit.rr.lag0","fit.rr.lag1","fit.rr.lag2","fit.rr.lag3","fit.rr.lag4","fit.rr.lag5","fit.rr.lag6","fit.rr.lag7","fit.rr.lag8","fit.rr.lag9","fit.rr.lag10","fit.rr.lag11","fit.rr.lag12","fit.rr.lag13","refT","counterfactual_temp","lci.rr.lag0","lci.rr.lag1","lci.rr.lag2","lci.rr.lag3","lci.rr.lag4","lci.rr.lag5","lci.rr.lag6","lci.rr.lag7","lci.rr.lag8","lci.rr.lag9","lci.rr.lag10","lci.rr.lag11","lci.rr.lag12","lci.rr.lag13","uci.rr.lag0","uci.rr.lag1","uci.rr.lag2","uci.rr.lag3","uci.rr.lag4","uci.rr.lag5","uci.rr.lag6","uci.rr.lag7","uci.rr.lag8","uci.rr.lag9","uci.rr.lag10","uci.rr.lag11","uci.rr.lag12","uci.rr.lag13","label"
"1",1.00474277088691,1.00323163514614,0.996552083794634,0.986787435217819,0.976121362288515,0.966450815915235,0.959394731032983,0.956333115915979,0.958461734006424,0.966852595296887,0.982513689997328,1.00644377936243,1.03967947563924,1.08333231969336,"mean",-5.5557914,0.926620834088477,0.872797853249586,0.832181785080185,0.799063073361139,0.769580683468192,0.74205151849713,0.716627458947518,0.694524379953972,0.67717539637391,0.665630484027172,0.660227141260741,0.660402096744731,0.664569975118755,0.670152515940707,1.08945104460398,1.15315787041721,1.19338835999605,1.21861399277009,1.23809359354245,1.25870934335516,1.28440270944357,1.31683358424103,1.35658929794809,1.40438871635898,1.46212279184525,1.53380657937079,1.62651557027134,1.75125644830979,"ERValues"
"2",1.00561270796775,1.00470025330481,0.998345764290338,0.988647816251387,0.977812550637283,0.967758497668663,0.960121102622124,0.956288949610158,0.957456482316928,0.96468302842594,0.978951199421395,1.00122019299769,1.03247102150149,1.07374124730638,"mean",-5.2507446,0.93003114897894,0.878410411126724,0.839193610359975,0.806965927910295,0.778045915507394,0.750844923797313,0.725562784258786,0.703443184804807,0.685939022998555,0.67411545090596,0.668322089604054,0.668008628918632,0.671611557337568,0.676594289041851,1.08733661182905,1.14914689785606,1.18768095082245,1.21123392050735,1.22887012851969,1.2473368070112,1.2705069109106,1.30001764876044,1.33644957466232,1.38049549833396,1.43395746714935,1.50064210471214,1.58722165899914,1.70400531727774,"ERValues"
"3",1.00647764091615,1.00616137020448,1.00013100116136,0.990499758935575,0.979496018941489,0.969059993321582,0.96084402800178,0.956245932961558,0.956459746113919,0.962533333072839,0.975425537948305,0.996058130430748,1.02535937243434,1.06429666933507,"mean",-4.9456977,0.933345353646446,0.883883999926016,0.846050913813259,0.814710553128681,0.786352194069169,0.759476822262722,0.734330243293657,0.712183842803966,0.694510923309327,0.682392362227318,0.676190018535944,0.675366060454216,0.678377615489331,0.682727818860553,1.08534020950176,1.14535471054629,1.18227166137759,1.20421880959295,1.22007982982474,1.23647916977718,1.25722895737728,1.28394696614483,1.31720785841241,1.35767993394932,1.40708226090321,1.46902821638674,1.54981800494782,1.65912003153497,"ERValues"
"4",1.00733179244063,1.007605280446,1.00189604319877,0.992331233130772,0.981161047377806,0.970347305827341,0.961559498718632,0.95620521342604,0.955478955477603,0.960418370276863,0.971960230774214,0.990991161298097,1.01838972931362,1.05505726528606,"mean",-4.6406509,0.936532237524127,0.889165747061434,0.85268634677696,0.822219856413891,0.794415605148895,0.767858339152418,0.742837361903931,0.72065147596659,0.702794970469679,0.690364949038756,0.683735502292073,0.682380555846486,0.684776248012149,0.688462878128752,1.08348362117701,1.14182131344801,1.17721561412537,1.19763743062798,1.21180524986173,1.22623385840377,1.2446825065533,1.26875256719176,1.29901332923662,1.33610990426092,1.38168441895988,1.43917272166806,1.51453506715826,1.616856722992,"ERValues"
"5",1.00816936708469,1.00902222576586,1.00362905998771,0.994130123649287,0.982796846636056,0.971612398008243,0.962263495485048,0.956167938222005,0.954521509193554,0.958352869273726,0.968578467183782,0.986052168652551,1.01160605394826,1.0460796492411,"mean",-4.335604,0.939561990933865,0.894204414976832,0.859033842618826,0.829417437768152,0.802152321332162,0.775900204354417,0.750990981198207,0.728750431809417,0.71069434828808,0.697936485771928,0.690863026763185,0.688958708644963,0.690716694076615,0.693711356885018,1.08178649470239,1.13858289563003,1.17256298888189,1.19155283907017,1.20412247907441,1.21669081495964,1.23297224324285,1.25455448968134,1.28200162799637,1.31593668015418,1.35793089331681,1.41125856615806,1.48157242638073,1.57743220100945,"ERValues"
"6",1.0089845497808,1.01040239339546,1.00531814036624,0.995884228694649,0.984392556179063,0.972847190694311,0.962951986703718,0.956135254469873,0.953594778839985,0.95635143952674,0.965303127007705,0.981273400022065,1.00505116036462,1.03741852498489,"mean",-4.0305572,0.942406890999973,0.898951609373054,0.865030181334808,0.836229391265639,0.809480575774839,0.783514878434909,0.75869953710116,0.736386717354367,0.718114129162138,0.705012492063313,0.697479795139651,0.695010444033949,0.696112353229367,0.698390455799323,1.08026568079965,1.13567069232045,1.16835757313104,1.18602073464754,1.19709939146247,1.20793067558887,1.22219203169621,1.24145996022934,1.26629314937983,1.2972934326428,1.33596719719212,1.38544318845348,1.45109884958103,1.54102506276385,"ERValues"
"7",1.00977150915778,1.01173592284311,1.00695130142727,0.997581269273278,0.985937252319549,0.974043568200112,0.963620930871069,0.956108309144299,0.952706108385503,0.954428574081203,0.962156794656313,0.976686503032764,0.998766788634167,1.02912682283541,"mean",-3.7255103,0.945042058621326,0.903363147468643,0.8706168110126,0.842586461069644,0.81632308280636,0.790619206274634,0.76587593418481,0.743471078913285,0.724964534681025,0.711504140610832,0.70349925038902,0.700452636522818,0.70088450478303,0.702426548170453,1.07893452085538,1.13310973603418,1.16463513065727,1.18108756167473,1.19079355464215,1.20002254590112,1.21242260915429,1.22956107472392,1.25199080166646,1.28029318598292,1.31591568433284,1.36185728408675,1.42325175014022,1.50777617992635,"ERValues"
"8",1.01052439686767,1.01301290632833,1.0085164900027,0.99920889083068,0.987419949061194,0.975193377944487,0.964266275510413,0.956088249220102,0.951862819273283,0.952598665752372,0.959161795886714,0.97232259678891,0.992793731240859,1.02125591023359,"mean",-3.4204635,0.947446191741747,0.907400429317237,0.87574173490323,0.848426346578851,0.822609696840514,0.797137390293578,0.772440804388891,0.749922514334899,0.731164660664271,0.717332148675311,0.708845088971718,0.705213212869159,0.704966487270397,0.70575944975531,1.07780216498365,1.13091763595474,1.1614217640544,1.17678854686803,1.18525001534603,1.19302159949684,1.20372906869198,1.21893225343084,1.23917754161112,1.26502655662229,1.29787363276115,1.34060340188455,1.39813652221612,1.47778911716822,"ERValues"
"9",1.01123735143406,1.01422339726776,1.01000159425664,1.00075467542017,0.988829608358354,0.976288437100193,0.964883959822592,0.956076221679086,0.951072211331396,0.950876015253188,0.956340223041439,0.968212328870632,0.987171942923931,1.01385578432592,"mean",-3.1154166,0.949602217627269,0.911031710826132,0.880361333889419,0.853696010048894,0.828280153372326,0.803004117904976,0.778325972282385,0.7556720222321,0.736646452124015,0.722430919987115,0.713455514558771,0.709235469627159,0.708308042051684,0.708346763717393,1.07687299160958,1.12910350687198,1.15873242171389,1.17314583714403,1.18049912265205,1.18696665579034,1.19615827953528,1.20962760929027,1.22791380934325,1.25155938286792,1.28191121036126,1.32175441573713,1.37582575241339,1.45113044071341,"ERValues"
"10",1.01181149658964,1.01519924319316,1.01120006951962,1.00200346786313,0.989969914683122,0.977176136954138,0.965387665161241,0.956073174290127,0.950442786495107,0.949497343039448,0.954079212653932,0.964918205262732,0.982668290593543,1.00793204527953,"mean",-2.8542872,0.951241231901046,0.913799335295422,0.883888573507766,0.857722043686233,0.832608104295737,0.807468962716574,0.782782767920525,0.759995199590733,0.740728908424649,0.726179414172751,0.716784598824354,0.712063256416716,0.710557056900796,0.709952910831833,1.07623857156085,1.12785101014193,1.15684896404819,1.17055514312632,1.1770728953049,1.18255096693763,1.19059001071431,1.20273906346966,1.21953049236565,1.2414909963621,1.26993122551927,1.30756240327976,1.35898582662708,1.43097801614904,"per01"
