"","fit.rr.lag0","fit.rr.lag1","fit.rr.lag2","fit.rr.lag3","fit.rr.lag4","fit.rr.lag5","fit.rr.lag6","fit.rr.lag7","fit.rr.lag8","fit.rr.lag9","fit.rr.lag10","fit.rr.lag11","fit.rr.lag12","fit.rr.lag13","fit.rr.lag14","fit.rr.lag15","fit.rr.lag16","fit.rr.lag17","fit.rr.lag18","fit.rr.lag19","fit.rr.lag20","refT","counterfactual_temp","lci.rr.lag0","lci.rr.lag1","lci.rr.lag2","lci.rr.lag3","lci.rr.lag4","lci.rr.lag5","lci.rr.lag6","lci.rr.lag7","lci.rr.lag8","lci.rr.lag9","lci.rr.lag10","lci.rr.lag11","lci.rr.lag12","lci.rr.lag13","lci.rr.lag14","lci.rr.lag15","lci.rr.lag16","lci.rr.lag17","lci.rr.lag18","lci.rr.lag19","lci.rr.lag20","uci.rr.lag0","uci.rr.lag1","uci.rr.lag2","uci.rr.lag3","uci.rr.lag4","uci.rr.lag5","uci.rr.lag6","uci.rr.lag7","uci.rr.lag8","uci.rr.lag9","uci.rr.lag10","uci.rr.lag11","uci.rr.lag12","uci.rr.lag13","uci.rr.lag14","uci.rr.lag15","uci.rr.lag16","uci.rr.lag17","uci.rr.lag18","uci.rr.lag19","uci.rr.lag20","label"
"134",1.00000630559015,0.999965723397279,0.999881966172355,0.999762440964069,0.999616787567237,0.999454319823352,0.999283765468694,0.999113265494656,0.998950374292961,0.998802060419265,0.998674707820708,0.998574117385069,0.998505508681328,0.998473521773579,0.998482219002266,0.998535086638747,0.998635036331033,0.998784406270387,0.998984962020139,0.999237896959715,0.999543832308408,"per05",-0.9800887,0.99955250116643,0.999160658588442,0.998817408629057,0.998513297363269,0.998238173784202,0.997982845745683,0.997740049563535,0.997505512492018,0.997278842228124,0.997063810795883,0.9968678061606,0.996700608583626,0.996572893239088,0.996494809683798,0.99647476878133,0.996518367131137,0.996627276486821,0.996797928075774,0.997019987219812,0.997275134236733,0.99753767529669,1.00046031604452,1.00077143687992,1.00094765834021,1.00101314724785,1.00099730528063,1.00092796351343,1.00082986983044,1.00072360983106,1.00062470800095,1.00054334045226,1.00048488463284,1.00045114784106,1.00044187197029,1.00045616293704,1.00049371333602,1.00055588751375,1.00064684091663,1.00077484323689,1.00095380948703,1.00120452264626,1.00155402392058,"ERValues"
"135",0.999999999998663,1.00000000000619,1.00000000002189,1.00000000004436,1.00000000007178,1.00000000010239,1.00000000013456,1.00000000016674,1.0000000001975,1.00000000022553,1.00000000024961,1.00000000026866,1.00000000028169,1.00000000028781,1.00000000028625,1.00000000027636,1.00000000025759,1.0000000002295,1.00000000019176,1.00000000014415,1.00000000008656,"per05",-0.8180323,0.999999999913323,0.999999999854762,0.999999999821601,0.999999999809284,0.999999999812278,0.999999999825349,0.999999999843845,0.999999999863896,0.999999999882579,0.999999999897977,0.999999999909076,0.99999999991553,0.999999999917382,0.999999999914797,0.99999999990783,0.999999999896221,0.999999999879189,0.99999999985518,0.999999999821582,0.999999999774494,0.999999999708851,1.000000000084,1.00000000015762,1.00000000022218,1.00000000027943,1.00000000033127,1.00000000037944,1.00000000042527,1.00000000046957,1.00000000051242,1.00000000055307,1.00000000059015,1.0000000006218,1.00000000064599,1.00000000066081,1.00000000066467,1.0000000006565,1.00000000063599,1.00000000060382,1.00000000056194,1.00000000051381,1.00000000046427,"per05"
"136",0.999993154282499,1.00002766795036,1.00010028645877,1.00020451469994,1.0003318953253,1.00047425290635,1.00062391993225,1.00077373629991,1.00091704941139,1.00104771475109,1.00116009682414,1.00124907034624,1.00131002158437,1.00133884975662,1.00133196840822,1.00128630669046,1.00119931047746,1.00106894326588,1.00089368681099,1.00067254146259,1.00040502617313,"per05",-0.6750418,0.999597238682148,0.999325210325411,0.999171212493501,0.999114038871166,0.999127993438228,0.999188790626506,0.999274843338722,0.999368186466652,0.999455254733558,0.999527135045328,0.999579092758588,0.999609506323583,0.999618559374492,0.999606996504941,0.999575058097861,0.999521534930641,0.999442793778887,0.999331627523715,0.999175928326118,0.998957637736142,0.998653306800822,1.00038922669517,1.00073061935521,1.00103022431847,1.00129618072072,1.0015372478571,1.001761368941,1.00197481785418,1.00218126295249,1.00238098209757,1.00257060771336,1.00274360151608,1.0028913235892,1.0030043459304,1.00307370350318,1.00309196676466,1.00305419436049,1.00295891424709,1.00280927929271,1.00261439842366,1.00239038915251,1.00215981820412,"ERValues"
"137",0.999974360677231,1.00007827340085,1.00030160733989,1.00062414001977,1.00101952705259,1.00146229033213,1.00192851483365,1.00239584348822,1.00284347798243,1.00325218425008,1.00360430150775,1.00388375376983,1.00407606286138,1.00416836203072,1.004149409348,1.00400960016212,1.00374097797651,1.00333724319432,1.00279375927532,1.00210755594096,1.00127732915877,"per05",-0.369995,0.998748975913384,0.997904601450689,0.997426833777037,0.997249624701977,0.997293258200852,0.997482509488645,0.997750536880531,0.998041686280371,0.998313879886119,0.998539402522363,0.998703452627616,0.998800863412248,0.998832068294165,0.998799257246588,0.99870308328342,0.998539738821002,0.998297944725784,0.997955402593916,0.997474712243317,0.996800170139582,0.995859588197783,1.00120124888975,1.00225668012199,1.00318466654611,1.00401007409707,1.00475971866921,1.00545794980548,1.00612398764057,1.00676899658095,1.00739362799064,1.00798720877718,1.00852919988895,1.00899251091961,1.00934758906268,1.0095663287568,1.00962543639989,1.00950942464032,1.00921368835032,1.00874810734446,1.00814117019564,1.00744320050964,1.00672454407118,"ERValues"
"138",0.999949572435006,1.00011682910388,1.00048485303859,1.00101987300585,1.00167787551114,1.00241627579083,1.00319506963674,1.003976818575,1.00472665167303,1.00541228054561,1.006004024364,1.00647484189524,1.00680036782029,1.00695895080194,1.00693169100128,1.00670247497733,1.00625800614851,1.0055878292489,1.00468434747515,1.00354283129107,1.00216141813482,"per05",-0.0649481,0.997916136186956,0.996510566740463,0.995715639198382,0.995421056876919,0.995494212370636,0.995810158997136,0.996257914295757,0.996745024963656,0.997201499120027,0.997581119236699,0.997859065823635,0.998026507273822,0.998083927585657,0.998034760547356,0.997879929861512,0.997613001290948,0.997215193434973,0.996649507534705,0.995853989763468,0.99473649334425,0.993177833700529,1.00198715218052,1.00373614213496,1.00527691014826,1.00665018007205,1.00789994941221,1.00906621698087,1.01018052986296,1.01126108181251,1.01230859106499,1.01330491764458,1.01421546558905,1.01499469200983,1.01559293024091,1.0159629390504,1.01606556059647,1.0158747648778,1.01538281968023,1.01460631314094,1.01359300503613,1.01242713117911,1.01122626172185,"ERValues"
"139",0.999942014561967,1.00012487781862,1.00052990314476,1.0011197866319,1.00184590566712,1.00266121084434,1.00352149476878,1.00438537380016,1.0052142901176,1.00597252992601,1.0066272539057,1.00714853627737,1.00750940912059,1.00768590885254,1.00765712204923,1.00740522807731,1.00691553630254,1.00617651595148,1.00517981702643,1.00392028100732,1.0023959404173,"per05",0.0152671,0.997699764629152,0.996148514546168,0.995271301538571,0.994946299506647,0.995027186263153,0.995376147123689,0.995870781260465,0.996409109716241,0.996913902217699,0.99733412714349,0.997642339305833,0.997828723196076,0.99789374220758,0.997841122779588,0.997671835441631,0.997378750145444,0.996941136626199,0.996318195983017,0.995441641169218,0.994209942053126,0.99249184346682,1.00218930377106,1.00411711368903,1.00581628902526,1.0073315792851,1.00871135237155,1.00999959325619,1.01123098439373,1.0124254879514,1.01358378773614,1.01468575417568,1.01569308797659,1.01655539727966,1.01721773224165,1.01762782442899,1.01774234727902,1.01753250047638,1.0169897298837,1.01613238153639,1.01501325921078,1.01372545977212,1.01239887055926,"meanMinus10"
"140",0.99991843738389,1.00014262466606,1.00064894768792,1.00139026861365,1.00230513045015,1.00333404719314,1.00442109447145,1.00551387960969,1.00656354428491,1.00752479311893,1.00835594199062,1.00901898027119,1.00947964159559,1.00970747819803,1.00967593426794,1.00936241423269,1.00874834234671,1.00781921046709,1.00656461142057,1.00497825591426,1.00305797150759,"per05",0.2400987,0.997099277000919,0.995143972306184,0.994038627997015,0.993629353001008,0.993731825647048,0.994172632002128,0.994797793702994,0.995478974162859,0.996118885773707,0.996653120387255,0.997046893450721,0.997287586324178,0.997375527940394,0.997315186903537,0.99710760954423,0.996743703491008,0.996197329317345,0.995417183001793,0.994317501212676,0.992770896415222,0.990612914827361,1.00274556855317,1.00516638547869,1.00730322575748,1.00921180221323,1.01095240043516,1.01257988587922,1.01413748744243,1.01564994171571,1.01711771873137,1.01851505602562,1.01979326391437,1.020888374135,1.02173065034023,1.02225375178973,1.02240267999339,1.02214087703522,1.02145748461756,1.02037575634726,1.01896257053565,1.01733572016202,1.01565937526694,"ERValues"
"141",0.999905970098337,1.00014850925846,1.000701679063,1.001513705059,1.00251707717177,1.00364644175025,1.00484034195413,1.0060411811782,1.00719522588137,1.00825263979674,1.00916754202941,1.00989808204679,1.01040652505208,1.01065934172412,1.01062729681755,1.01028553165507,1.00961363611472,1.00859570631986,1.00722038487866,1.00548088118783,1.00337497000761,"per05",0.3469101,0.996817127314321,0.994672093194312,0.993459671008171,0.993010870785786,0.993123550012968,0.993607627098799,0.994294344732608,0.995043022890843,0.995746966051755,0.996335472465573,0.996770281557388,0.997037419382617,0.997137110914605,0.997074136462539,0.996849549281759,0.99645331828689,0.995856761818261,0.995003660855002,0.993800091667277,0.992106610798653,0.98974331785436,1.00300438429669,1.00565507710139,1.00799647907527,1.01008934638076,1.01199945365096,1.01378668255511,1.01549819544637,1.01716090153164,1.01877510815886,1.02031234835134,1.02171899255911,1.022924632812,1.02385252207833,1.02442964636323,1.02459547060903,1.02430975615227,1.02356054937829,1.02237342316181,1.02082190595607,1.01903544581807,1.01719436976883,"per10"
"142",0.999880603475549,1.00015495013357,1.00079281600913,1.00173388205916,1.0028994808664,1.00421343990923,1.00560409439782,1.00700423645385,1.00835111798174,1.00958649636469,1.01065671282905,1.01151279397789,1.01211056763369,1.01241078477811,1.01237924005327,1.01198688400939,1.01120992105503,1.01002988789333,1.00843370810678,1.00641371948077,1.00396767162014,"per05",0.5451456,0.996298896570852,0.993805579856821,0.992396663969136,0.991875376372823,0.992006903869783,0.992570654337227,0.993370826788531,0.994244141240634,0.995066651115454,0.99575608067221,0.996267737080953,0.996585090424985,0.996708103395268,0.996642063934314,0.996387987595599,0.995934089582577,0.995247017000622,0.994261558474714,0.99286888774605,0.990907574361159,0.988169599756298,1.00347518666104,1.00654488619474,1.0092600035248,1.01169037398115,1.01391166210485,1.01599279455597,1.0179880135386,1.01992809429146,1.02181293684724,1.02360900769378,1.02525350683259,1.02666409743761,1.02775105131211,1.02842899595153,1.02862713967886,1.028298422676,1.02742885632732,1.02604829256683,1.02424253211779,1.0221625113847,1.02001831052781,"ERValues"
"143",0.999835718890425,1.00015309601861,1.0009153830937,1.0020492682221,1.0034591139309,1.00505228515137,1.00674156720134,1.00844508796639,1.01008631985893,1.01159414555777,1.01290297255916,1.01395288250153,1.01468980212298,1.0150656836214,1.01503868314953,1.01457332721655,1.01364065790133,1.01221834901402,1.01029078667142,1.00784910916529,1.00489120248482,"per05",0.8501924,0.995515428997491,0.992496038492941,0.990790464863573,0.990159823640553,0.990320075398679,0.991004770262184,0.991977483549148,0.993040953464172,0.994045228053621,0.994890497575295,0.995522221708403,0.995919833688483,0.996082714296513,0.996016749947488,0.99572276756386,0.995186253292448,0.994366785401817,0.993185644502913,0.991511687261579,0.989150627895154,0.985852556712492,1.00417475776928,1.00786922736188,1.0111437681746,1.01408147651622,1.01677247421811,1.0192989238798,1.02172539189575,1.02408817269412,1.0263862697313,1.02857823832949,1.03058717268865,1.0323124544327,1.03364447525778,1.0344789303193,1.03472930604035,1.03433807781584,1.03328811705577,1.03161578276081,1.02942555972503,1.02690105854427,1.02429751990377,"ERValues"
"144",0.999783431962194,1.00013635342868,1.00101557500104,1.00233498293776,1.0039822171459,1.00584841310892,1.00783100755926,1.00983362719536,1.01176608809892,1.01354448385801,1.01509134179374,1.01633582792102,1.01721398244648,1.01766896880065,1.01765132047654,1.01711917134798,1.01603845669274,1.01438307385956,1.01213499338929,1.00928431341144,1.00582925225965,"per05",1.1552393,0.994749234249919,0.991215867788875,0.989220580998949,0.988483200798715,0.988671765826212,0.989475316811667,0.990618026838125,0.991869633001978,0.993054846606166,0.994056667202958,0.994810771835572,0.995292430777568,0.995500223919332,0.995440411143715,0.995113469475851,0.994502117592968,0.993559009394306,0.992192316734371,0.990249320840713,0.987504051760765,0.983666342900348,1.00484310659441,1.00913711932491,1.01295120688125,1.01638087244077,1.0195297642619,1.02249243913813,1.02534308106619,1.02812297169349,1.03082988872715,1.03341434613532,1.0357853587405,1.03782414411503,1.03940135946015,1.04039389848546,1.04069962052983,1.04025058410888,1.03902650543916,1.03707013567637,1.03450436499508,1.03154495769622,1.02849151239456,"ERValues"
"145",0.99973943511888,1.00011376812876,1.00107506126513,1.00252778442492,1.00434727814825,1.00641273810298,1.00861029813278,1.01083288961726,1.01298023762999,1.01495896689918,1.01668279226762,1.01807276981849,1.01905758621924,1.01957386524714,1.0195664719818,1.01898879684202,1.01780300354335,1.01598022717352,1.01350071091947,1.01035387250906,1.00653829411149,"per05",1.3826098,0.994189546091142,0.990281012007411,0.988074296478374,0.987259017212206,0.987468363089063,0.988359090847291,0.989626810717071,0.991017309780945,0.992336857091351,0.993455867469396,0.994302771015059,0.994849653228328,0.995094353378862,0.995043261687552,0.994696488112928,0.994034662892376,0.993005372526299,0.99150727686907,0.98937205344943,0.986350864435663,0.982124571603709,1.00532030543016,1.01004415622707,1.01424688594652,1.01803269559594,1.02151470652516,1.02479615839587,1.02795793574184,1.03104468574604,1.03405305818894,1.03692749544387,1.03956654876649,1.04183799158244,1.04359788647661,1.04470921689576,1.0450582697457,1.04456937655298,1.04321988851519,1.0410572328496,1.03821781447436,1.03494099767238,1.03155889467112,"per15"
"146",0.999723391321466,1.00010401417553,1.00109231867216,1.00258958258546,1.00446697751321,1.00659965162952,1.00886990518959,1.01116703896696,1.01338734898711,1.01543423875411,1.01721842196714,1.01865819027656,1.01967972208817,1.02021740991079,1.02021418534975,1.01962182264407,1.0184012036693,1.01652252959636,1.01396546690463,1.01071921816778,1.00678251091949,"per05",1.4602861,0.99400059122249,0.989965445965474,0.98768738002181,0.986845805578214,0.987062178746532,0.987982403472111,0.989292491294575,0.990730175289471,0.992095511768422,0.993254661674168,0.994133588445471,0.994703273636964,0.994961275299299,0.994913999067633,0.994561408589735,0.993883415558195,0.99282589361711,0.991284303459358,0.989085084556993,0.985971730840522,0.981615404275858,1.0054791395306,1.01034641486356,1.01467918976778,1.01858453005223,1.02217867388637,1.02556771770407,1.02883474255965,1.03202547595208,1.035136140528,1.03810909026711,1.0408393097424,1.04319000059532,1.04501226474873,1.04616435637703,1.04652862558254,1.04602677229313,1.0446353366717,1.04240332422388,1.03947171393816,1.03608785730888,1.03259486340385,"ERValues"
"147",0.999655245784804,1.00005537083821,1.00114454243562,1.00281162526948,1.0049115835684,1.00730382922711,1.00985574889322,1.01244250496195,1.01494702296401,1.01726012897885,1.01928080295254,1.02091651568792,1.0220836190207,1.02270776047584,1.02272429564844,1.02207867376917,1.02072677445675,1.01863517655328,1.01578134317488,1.01215371065177,1.00775167281626,"per05",1.765333,0.993269685499819,0.988744989161329,0.986191020627092,0.98524769785583,0.985491264479398,0.98652588033729,0.988000651607097,0.989622317701759,0.991166972615883,0.992484298523698,0.993490618566718,0.99415250119142,0.994466261218834,0.994438221245128,0.994067667231262,0.993331664071436,0.992169448743739,0.990464164977575,0.988022132060085,0.984557425300719,0.979704061540736,1.0060818577406,1.01149513343239,1.01632480309069,1.02068866333223,1.02471460396296,1.0285193978172,1.03219429249753,1.03578891413254,1.03929760361651,1.04265444959616,1.04574047892511,1.04840105592983,1.05046793944533,1.05178093620325,1.05220702713617,1.05165762167693,1.05010605739986,1.04760743457611,1.04432046981658,1.04052349579634,1.0366022495271,"ERValues"
