adate,fips,tmean,avgrelhum
2015-01-25,6099,7.456187009054357,73
2015-01-25,6101,9.617748404352698,73
2015-01-25,6111,14.353001486589902,29
2015-01-25,6113,10.543516661211964,73
2015-01-25,6115,11.173181672061606,73
2015-01-26,6001,12.046158016749168,68
2015-01-26,6005,11.220387348580473,68
2015-01-26,6007,12.029806668817312,68
2015-01-26,6009,11.886905637047086,68
2015-01-26,6011,11.053363326627691,68
2015-01-26,6013,10.592928863943207,68
2015-01-26,6017,11.702866902307068,68
2015-01-26,6025,16.28316031408143,48
2015-01-26,6029,11.216166155627466,48
2015-01-26,6033,14.412233722072102,68
2015-01-26,6037,16.24093183029871,48
2015-01-26,6041,11.451264686020235,68
2015-01-26,6045,15.49100013233575,68
2015-01-26,6047,6.066561526692233,68
2015-01-26,6053,15.511631275195725,68
2015-01-26,6055,11.438239296488627,68
2015-01-26,6057,11.784248514899687,68
2015-01-26,6059,20.688336640771638,48
2015-01-26,6061,11.186010715535213,68
2015-01-26,6065,16.316872449869543,48
2015-01-26,6067,8.985575596929666,68
2015-01-26,6069,14.597079355526084,68
2015-01-26,6071,14.758128499364572,48
2015-01-26,6073,16.62038146976,48
2015-01-26,6075,12.740597040959857,68
2015-01-26,6077,8.363783569774396,68
2015-01-26,6081,14.246703645874703,68
2015-01-26,6085,14.042648308583193,68
2015-01-26,6087,16.426001449185456,68
2015-01-26,6095,8.770179988667083,68
2015-01-26,6097,12.232147029029608,68
2015-01-26,6099,8.146706561900846,68
2015-01-26,6101,8.4728821919921309,68
2015-01-26,6111,16.77626037152278,48
2015-01-26,6113,9.68168147695669,68
2015-01-26,6115,10.947220570082246,68
2015-01-27,6001,12.201264961197067,57
2015-01-27,6005,11.62803798346887,57
2015-01-27,6007,11.930874425974737,57
2015-01-27,6009,12.298046629408324,57
2015-01-27,6011,11.762262230879697,57
2015-01-27,6013,11.288416510621673,57
2015-01-27,6017,11.293907150847017,57
2015-01-27,6025,14.778735477649564,71
2015-01-27,6029,9.912217866849232,71
2015-01-27,6033,12.570731682213623,57
2015-01-27,6037,14.17115464592524,71
2015-01-27,6041,12.106611100908992,57
2015-01-27,6045,12.787502281206693,57
2015-01-27,6047,7.4756397610280745,57
2015-01-27,6053,12.821708747564324,57
2015-01-27,6055,12.060169751615714,57
2015-01-27,6057,10.977130797344415,57
2015-01-27,6059,17.94156594665186,71
2015-01-27,6061,10.651523581517402,57
2015-01-27,6065,13.308513375977771,71
2015-01-27,6067,10.516394350303129,57
2015-01-27,6069,12.364190771317329,57
2015-01-27,6071,12.039418638069257,71
2015-01-27,6073,13.639869722350605,71
2015-01-27,6075,13.580460642791564,57
2015-01-27,6077,9.402174947834487,57
2015-01-27,6081,14.427182136747986,57
2015-01-27,6085,13.32532653516732,57
2015-01-27,6087,14.7918197237243,57
2015-01-27,6095,10.240603948881237,57
2015-01-27,6097,12.106574584443395,57
2015-01-27,6099,8.860327971661606,57
2015-01-27,6101,10.417008053017005,57
2015-01-27,6111,14.434641798652667,71
2015-01-27,6113,11.164986738517518,57
2015-01-27,6115,11.480035491329605,57
2015-01-28,6001,13.45230562954071,73
2015-01-28,6005,9.131213250622894,73
2015-01-28,6007,10.162886475425175,73
2015-01-28,6009,9.480817020451802,73
2015-01-28,6011,11.047918218836777,73
2015-01-28,6013,13.19110553502869,73
2015-01-28,6017,7.015449814967975,73
2015-01-28,6025,14.421678598906187,56
2015-01-28,6029,10.330266206012812,56
2015-01-28,6033,10.03827035415078,73
2015-01-28,6037,12.741881431985647,56
2015-01-28,6041,13.085908224668593,73
2015-01-28,6045,10.604361030531589,73
2015-01-28,6047,12.162042545299688,73
2015-01-28,6053,11.285141083379907,73
2015-01-28,6055,12.131310921502934,73
2015-01-28,6057,6.5708125768461905,73
2015-01-28,6059,16.819360720315565,56
2015-01-28,6061,6.8726713737368765,73
2015-01-28,6065,12.809279737844497,56
2015-01-28,6067,12.08486001210025,73
2015-01-28,6069,11.078744488178472,73
2015-01-28,6071,11.155866058312565,56
2015-01-28,6073,13.389899855079541,56
2015-01-28,6075,14.771276230676625,73
2015-01-28,6077,12.255941887987026,73
2015-01-28,6081,14.243288620402891,73
2015-01-28,6085,12.842554746518438,73
2015-01-28,6087,13.064329100403345,73
2015-01-28,6095,12.289586850145445,73
2015-01-28,6097,12.388686832098005,73
2015-01-28,6099,12.252696857964713,73
2015-01-28,6101,11.421807785843438,73
2015-01-28,6111,12.016064190455696,56
2015-01-28,6113,11.945240660110668,73
2015-01-28,6115,10.778280853103627,73
2015-01-29,6001,12.50570623192836,73
2015-01-29,6005,9.163914886288621,73
2015-01-29,6007,12.54777239523915,73
2015-01-29,6009,9.831424057277196,73
2015-01-29,6011,12.852935780792654,73
2015-01-29,6013,12.79953297776706,73
2015-01-29,6017,7.559116450758413,73
2015-01-29,6025,15.339237977278065,49
2015-01-29,6029,10.099361826221193,49
2015-01-29,6033,11.967718673257055,73
2015-01-29,6037,13.48872767070717,49
2015-01-29,6041,13.122327375571817,73
2015-01-29,6045,12.020346600285967,73
2015-01-29,6047,11.049337566202343,73
2015-01-29,6053,11.715947544447978,73
2015-01-29,6055,13.177765449077935,73
2015-01-29,6057,8.14229551210815,73
2015-01-29,6059,17.348954859084213,49
2015-01-29,6061,8.121797009056014,73
2015-01-29,6065,13.556150550627548,49
2015-01-29,6067,11.735608282413633,73
2015-01-29,6069,11.566734806059078,73
2015-01-29,6071,11.489295031835342,49
2015-01-29,6073,14.133332511608026,49
2015-01-29,6075,13.971659104109543,73
2015-01-29,6077,11.62017511969425,73
2015-01-29,6081,13.291161992794208,73
2015-01-29,6085,11.950239899822401,73
2015-01-29,6087,12.678228302158074,73
2015-01-29,6095,12.42972247903001,73
2015-01-29,6097,13.303952221133105,73
2015-01-29,6099,11.419411454714398,73
2015-01-29,6101,12.170216531453473,73
2015-01-29,6111,12.694441206723702,49
2015-01-29,6113,12.88128978670731,73
2015-01-29,6115,12.120067226924801,73
2015-01-30,6001,12.773139528676252,71
2015-01-30,6005,10.113146411378667,71
2015-01-30,6007,12.510272566096626,71
2015-01-30,6009,10.827515807547192,71
2015-01-30,6011,12.954941083149023,71
2015-01-30,6013,13.055532321173088,71
2015-01-30,6017,8.537858440841683,71
2015-01-30,6025,17.275256936136298,68
2015-01-30,6029,11.797540853853091,68
2015-01-30,6033,12.076005549092622,71
2015-01-30,6037,14.847412730150447,68
2015-01-30,6041,12.945879572114674,71
2015-01-30,6045,11.650926465089963,71
2015-01-30,6047,10.64770878175902,71
2015-01-30,6053,12.817176774020766,71
2015-01-30,6055,12.705026148808834,71
2015-01-30,6057,8.600122335260217,71
2015-01-30,6059,18.346883635614574,68
2015-01-30,6061,8.662324889196295,71
2015-01-30,6065,14.964830424486498,68
2015-01-30,6067,11.866538643101212,71
2015-01-30,6069,12.86435859241217,71
2015-01-30,6071,13.304379513919873,68
2015-01-30,6073,14.56356380108299,68
2015-01-30,6075,14.04024354507826,71
2015-01-30,6077,11.408208547744369,71
2015-01-30,6081,13.566102136306775,71
2015-01-30,6085,12.564438355145034,71
2015-01-30,6087,13.178989697104749,71
2015-01-30,6095,12.200148797800674,71
2015-01-30,6097,12.927161463938434,71
2015-01-30,6099,11.140115311946394,71
2015-01-30,6101,12.117013917939325,71
2015-01-30,6111,13.70738570308732,68
2015-01-30,6113,12.615009849303329,71
2015-01-30,6115,12.166413810350502,71
2015-01-31,6001,12.98332570291742,38
2015-01-31,6005,9.495893936208438,38
2015-01-31,6007,13.316571521342492,38
2015-01-31,6009,9.910577062132493,38
2015-01-31,6011,13.737890507480772,38
2015-01-31,6013,12.966820582787834,38
2015-01-31,6017,8.079444759143737,38
2015-01-31,6025,14.84254617424935,73
2015-01-31,6029,10.501292241114605,73
2015-01-31,6033,12.845359654551384,38
2015-01-31,6037,13.033302296973941,73
2015-01-31,6041,12.745522753416116,38
2015-01-31,6045,11.817602024007808,38
2015-01-31,6047,10.89634388094866,38
2015-01-31,6053,11.591330531823544,38
2015-01-31,6055,13.111606743786199,38
2015-01-31,6057,8.630287404106781,38
2015-01-31,6059,15.656958828195643,73
2015-01-31,6061,8.337672825413533,38
2015-01-31,6065,12.402847679003028,73
2015-01-31,6067,12.021304332890548,38
2015-01-31,6069,11.602017577708395,38
2015-01-31,6071,10.500638007069588,73
2015-01-31,6073,11.479804972612147,73
2015-01-31,6075,13.49922661651375,38
2015-01-31,6077,11.34387814102473,38
2015-01-31,6081,13.227198709625874,38
2015-01-31,6085,12.599868504292195,38
2015-01-31,6087,12.474511401064468,38
2015-01-31,6095,12.728900812066474,38
2015-01-31,6097,13.195306994996937,38
2015-01-31,6099,11.018047398353376,38
2015-01-31,6101,12.758977036160159,38
2015-01-31,6111,11.725083293610751,73
2015-01-31,6113,13.390718789212961,38
2015-01-31,6115,13.03367462800338,38
2015-02-01,6001,14.775424572786713,63
2015-02-01,6005,11.07034989690666,63
2015-02-01,6007,13.60952899984875,63
2015-02-01,6009,11.259494649797887,63
2015-02-01,6011,14.012777899112766,63
2015-02-01,6013,14.854417821057593,63
2015-02-01,6017,9.12342979560825,63
2015-02-01,6025,14.98148541099406,58
2015-02-01,6029,10.046091224866032,58
2015-02-01,6033,13.51559469716877,63
2015-02-01,6037,12.164661665638576,58
2015-02-01,6041,15.494244139868115,63
2015-02-01,6045,13.151329770491673,63
2015-02-01,6047,11.041081137030318,63
2015-02-01,6053,12.196769178919974,63
2015-02-01,6055,14.628796931965898,63
2015-02-01,6057,8.800640635666726,63
2015-02-01,6059,15.269062108430294,58
2015-02-01,6061,9.271899885407581,63
2015-02-01,6065,12.560502940188034,58
2015-02-01,6067,13.744838360127648,63
2015-02-01,6069,11.99314878220346,63
2015-02-01,6071,11.262579992398457,58
2015-02-01,6073,11.50685119800017,58
2015-02-01,6075,16.175443545689067,63
2015-02-01,6077,12.684191925827706,63
2015-02-01,6081,15.163571615632325,63
2015-02-01,6085,14.052460960287847,63
2015-02-01,6087,13.841192708411958,63
2015-02-01,6095,13.95154613525015,63
2015-02-01,6097,15.463384129792658,63
2015-02-01,6099,11.629827923748575,63
2015-02-01,6101,13.695462229503988,63
2015-02-01,6111,11.666854942417034,58
2015-02-01,6113,13.903910168314427,63
2015-02-01,6115,13.541877567782684,63
2015-02-02,6001,12.78753359403897,75
2015-02-02,6005,10.644482899584379,75
2015-02-02,6007,11.410490136285606,75
2015-02-02,6009,11.081930936891741,75
2015-02-02,6011,11.81291360755272,75
2015-02-02,6013,11.683304908845535,75
2015-02-02,6017,9.295359123528732,75
2015-02-02,6025,16.091512722145584,49
2015-02-02,6029,11.890914282828637,49
2015-02-02,6033,12.617533251877598,75
2015-02-02,6037,14.234899367723928,49
2015-02-02,6041,12.449728961153491,75
2015-02-02,6045,12.312577563980609,75
2015-02-02,6047,11.093659493284147,75
2015-02-02,6053,12.766521267940597,75
2015-02-02,6055,12.097330749347885,75
2015-02-02,6057,8.868023823363162,75
2015-02-02,6059,17.079344115029738,49
2015-02-02,6061,9.474273412092744,75
2015-02-02,6065,14.62965259668524,49
2015-02-02,6067,11.126541412900254,75
2015-02-02,6069,12.547965641585877,75
2015-02-02,6071,13.056307178239987,49
2015-02-02,6073,13.830400141472651,49
2015-02-02,6075,13.325497657190908,75
2015-02-02,6077,10.808632609414044,75
2015-02-02,6081,13.042449494875788,75
2015-02-02,6085,13.55089503453891,75
2015-02-02,6087,13.9032080202479,75
2015-02-02,6095,10.942579799657663,75
2015-02-02,6097,12.76902699909015,75
2015-02-02,6099,11.592243899732752,75
2015-02-02,6101,10.950407961334827,75
2015-02-02,6111,14.225662194967986,49
2015-02-02,6113,11.288071371756395,75
2015-02-02,6115,10.978282652516866,75
2015-02-03,6001,13.33720851255209,78
2015-02-03,6005,11.320410922320919,78
2015-02-03,6007,11.462005778941537,78
2015-02-03,6009,12.10097110086667,78
2015-02-03,6011,12.330498596553555,78
2015-02-03,6013,12.95634697762078,78
2015-02-03,6017,10.006010039293171,78
2015-02-03,6025,16.053152836428193,61
2015-02-03,6029,12.451303384390144,61
2015-02-03,6033,11.715375053983248,78
2015-02-03,6037,15.529959498875339,61
2015-02-03,6041,12.961289268799396,78
2015-02-03,6045,11.595910532277856,78
2015-02-03,6047,11.88402372879733,78
2015-02-03,6053,14.378686636878399,78
2015-02-03,6055,12.223867167433419,78
2015-02-03,6057,9.262506346560968,78
2015-02-03,6059,17.259133564341237,61
2015-02-03,6061,9.4777011766665,78
2015-02-03,6065,15.526034144909653,61
2015-02-03,6067,11.566384206146633,78
2015-02-03,6069,14.353651124079652,78
2015-02-03,6071,14.014731999574327,61
2015-02-03,6073,15.00542862557884,61
2015-02-03,6075,14.03212460984514,78
2015-02-03,6077,11.532905446167554,78
2015-02-03,6081,14.392811834729292,78
2015-02-03,6085,13.865346480223872,78
2015-02-03,6087,14.56161282275994,78
2015-02-03,6095,11.959695226539486,78
2015-02-03,6097,12.749883218922033,78
2015-02-03,6099,12.225141303866899,78
2015-02-03,6101,11.657452110636967,78
2015-02-03,6111,15.786221403956013,61
2015-02-03,6113,12.004160327043703,78
2015-02-03,6115,11.908651191197828,78
2015-02-04,6001,14.35891183469725,85
2015-02-04,6005,12.209530138801387,85
2015-02-04,6007,12.754776012399235,85
2015-02-04,6009,12.733516555668782,85
2015-02-04,6011,13.018187845726475,85
2015-02-04,6013,14.110841811796444,85
2015-02-04,6017,10.845622735900536,85
2015-02-04,6025,16.678762272059803,69
2015-02-04,6029,12.935837215202156,69
2015-02-04,6033,12.399363969362618,85
2015-02-04,6037,15.612222036475089,69
2015-02-04,6041,13.894707852045721,85
2015-02-04,6045,12.43260042033542,85
2015-02-04,6047,12.604386204172616,85
2015-02-04,6053,15.245601088243953,85
2015-02-04,6055,13.450784642102597,85
2015-02-04,6057,10.39240715174385,85
2015-02-04,6059,16.44955766562626,69
2015-02-04,6061,10.633406080329717,85
2015-02-04,6065,15.87663447351306,69
2015-02-04,6067,13.1284738041777,85
2015-02-04,6069,15.124150282029714,85
2015-02-04,6071,14.667133153083656,69
2015-02-04,6073,15.348295528628535,69
2015-02-04,6075,14.9890577976921,85
2015-02-04,6077,12.846986975968424,85
2015-02-04,6081,15.562086215712178,85
2015-02-04,6085,15.30522018551392,85
2015-02-04,6087,16.130884220918475,85
2015-02-04,6095,13.227808697556428,85
2015-02-04,6097,13.849258713506353,85
2015-02-04,6099,13.227534531269152,85
2015-02-04,6101,12.992597081564977,85
2015-02-04,6111,15.728898219657777,69
2015-02-04,6113,13.320871812903224,85
2015-02-04,6115,13.250064400273619,85
2015-02-05,6001,13.597561474136233,73
2015-02-05,6005,12.624665021010541,73
2015-02-05,6007,12.127048978899158,73
2015-02-05,6009,13.856632825923962,73
2015-02-05,6011,11.889712936760601,73
2015-02-05,6013,12.688038066679573,73
2015-02-05,6017,11.574830787079168,73
2015-02-05,6025,17.41865940362627,59
2015-02-05,6029,14.77543857840033,59
2015-02-05,6033,11.056786998324593,73
2015-02-05,6037,15.875142623096897,59
2015-02-05,6041,12.285683014293983,73
2015-02-05,6045,11.803295782217194,73
2015-02-05,6047,13.435404575627361,73
2015-02-05,6053,14.389144907400503,73
2015-02-05,6055,12.110397702425834,73
2015-02-05,6057,10.801210331011912,73
2015-02-05,6059,16.63229629812893,59
2015-02-05,6061,11.027156303248816,73
2015-02-05,6065,16.45498673117527,59
2015-02-05,6067,12.233463044210106,73
2015-02-05,6069,14.771848024587593,73
2015-02-05,6071,15.251192758832874,59
2015-02-05,6073,15.449274136911054,59
2015-02-05,6075,13.39732516142922,73
2015-02-05,6077,12.123320470226417,73
2015-02-05,6081,13.963801660417998,73
2015-02-05,6085,14.33352336051009,73
2015-02-05,6087,13.07334879607643,73
2015-02-05,6095,12.277654233182657,73
2015-02-05,6097,12.43149742908599,73
2015-02-05,6099,13.602902821909518,73
2015-02-05,6101,12.003143229406021,73
2015-02-05,6111,15.941119098739016,59
2015-02-05,6113,12.279149099319973,73
2015-02-05,6115,12.542187176756926,73
2015-02-06,6001,13.223643437142941,69
2015-02-06,6005,12.25513204709035,69
2015-02-06,6007,12.401739510464719,69
2015-02-06,6009,13.788321420008765,69
2015-02-06,6011,11.752805973689137,69
2015-02-06,6013,12.633363297795984,69
2015-02-06,6017,11.439535447144316,69
2015-02-06,6025,17.45164524002474,58
2015-02-06,6029,15.517353930859901,58
2015-02-06,6033,9.788816240880752,69
2015-02-06,6037,16.451048584859976,58
2015-02-06,6041,13.245880193084659,69
2015-02-06,6045,10.874661846658855,69
2015-02-06,6047,12.421035270152093,69
2015-02-06,6053,13.187546355723446,69
2015-02-06,6055,11.839510502392397,69
2015-02-06,6057,11.217162315405076,69
2015-02-06,6059,18.324459259771,58
2015-02-06,6061,10.962348053546851,69
2015-02-06,6065,17.17593075445714,58
2015-02-06,6067,11.590886432112145,69
2015-02-06,6069,13.304092193684408,69
2015-02-06,6071,16.12289751376702,58
2015-02-06,6073,16.344788618882887,58
2015-02-06,6075,14.032585191752952,69
2015-02-06,6077,10.956078902595653,69
2015-02-06,6081,13.192332554709363,69
2015-02-06,6085,13.456196572944236,69
2015-02-06,6087,12.441705541320264,69
2015-02-06,6095,12.262352794197675,69
2015-02-06,6097,12.675151569892543,69
2015-02-06,6099,12.246755717245389,69
2015-02-06,6101,12.294499600818169,69
2015-02-06,6111,16.334436490086784,58
2015-02-06,6113,12.126298024169524,69
2015-02-06,6115,12.677824309920508,69
2015-02-07,6001,15.2511936275899,85
2015-02-07,6005,12.960040500818332,85
2015-02-07,6007,12.046514184675043,85
2015-02-07,6009,13.894616860869638,85
2015-02-07,6011,13.164808140038277,85
2015-02-07,6013,14.877185719961354,85
2015-02-07,6017,10.173370473239904,85
2015-02-07,6025,18.54111503950267,76
2015-02-07,6029,16.169194181735634,76
2015-02-07,6033,11.575467878830189,85
2015-02-07,6037,15.155063545428016,76
2015-02-07,6041,15.106911382308034,85
2015-02-07,6045,12.28673654416448,85
2015-02-07,6047,16.668347991347773,85
2015-02-07,6053,12.923496699515379,85
2015-02-07,6055,13.530519070294577,85
2015-02-07,6057,9.7269511652861,85
2015-02-07,6059,17.07551539620991,76
2015-02-07,6061,9.687303459491297,85
2015-02-07,6065,17.192271994104807,76
2015-02-07,6067,14.500614657765915,85
2015-02-07,6069,13.55442792301948,85
2015-02-07,6071,16.38518510372265,76
2015-02-07,6073,15.43794720775742,76
2015-02-07,6075,16.064871999964694,85
2015-02-07,6077,15.681331784412155,85
2015-02-07,6081,15.06630542564412,85
2015-02-07,6085,14.214279359530087,85
2015-02-07,6087,13.745699147749042,85
2015-02-07,6095,14.217948968197964,85
2015-02-07,6097,14.383601452071877,85
2015-02-07,6099,16.11906597408047,85
2015-02-07,6101,13.780676097798349,85
2015-02-07,6111,14.60685397326878,76
2015-02-07,6113,13.777635259093646,85
2015-02-07,6115,13.381610041104206,85
2015-02-08,6001,14.931762051989734,85
2015-02-08,6005,11.447278062318064,85
2015-02-08,6007,13.27081623381535,85
2015-02-08,6009,12.092285402903027,85
2015-02-08,6011,14.552733150282824,85
2015-02-08,6013,15.291206579799809,85
2015-02-08,6017,8.369759942590271,85
2015-02-08,6025,18.108201643644204,75
2015-02-08,6029,12.83753540406882,75
2015-02-08,6033,11.599678268167356,85
2015-02-08,6037,13.676109231373914,75
2015-02-08,6041,14.979170264009088,85
2015-02-08,6045,12.279493359973369,85
2015-02-08,6047,16.537267144325707,85
2015-02-08,6053,14.890365490374512,85
2015-02-08,6055,14.150452210279965,85
2015-02-08,6057,8.935288813539941,85
2015-02-08,6059,16.34684751787511,75
2015-02-08,6061,9.221116191143427,85
2015-02-08,6065,16.257682746621178,75
2015-02-08,6067,15.688846961399678,85
2015-02-08,6069,14.532829652041675,85
2015-02-08,6071,16.07629916959496,75
2015-02-08,6073,13.868024674084804,75
2015-02-08,6075,15.798257706868439,85
2015-02-08,6077,15.79777979176089,85
2015-02-08,6081,15.342982052979838,85
2015-02-08,6085,14.543686690625078,85
2015-02-08,6087,14.318742704368688,85
2015-02-08,6095,15.029123459598047,85
2015-02-08,6097,14.61605498929751,85
2015-02-08,6099,15.916193800647772,85
2015-02-08,6101,15.843183400702117,85
2015-02-08,6111,11.412089538118279,75
2015-02-08,6113,15.05042934178821,85
2015-02-08,6115,14.436873796862393,85
2015-02-09,6001,14.214544283849484,70
2015-02-09,6005,11.050760913904332,70
2015-02-09,6007,12.100792671360976,70
2015-02-09,6009,11.57018382331641,70
2015-02-09,6011,13.476852483607065,70
2015-02-09,6013,14.4048860564019,70
2015-02-09,6017,8.090108100083572,70
2015-02-09,6025,20.408363536813457,72
2015-02-09,6029,14.859572251988565,72
2015-02-09,6033,10.435773334095611,70
2015-02-09,6037,16.020736051779842,72
2015-02-09,6041,14.842435957547215,70
2015-02-09,6045,11.324434693782802,70
2015-02-09,6047,16.277643587027324,70
2015-02-09,6053,13.858861927471574,70
2015-02-09,6055,13.372222691639509,70
2015-02-09,6057,7.9106609792956615,70
2015-02-09,6059,19.1694583805073,72
2015-02-09,6061,8.561487606633058,70
2015-02-09,6065,18.115809210715682,72
2015-02-09,6067,14.949998343640967,70
2015-02-09,6069,13.08964471634574,70
2015-02-09,6071,16.73696134591295,72
2015-02-09,6073,16.863426781353972,72
2015-02-09,6075,15.855827125312052,70
2015-02-09,6077,15.229466625427353,70
2015-02-09,6081,15.009371547169678,70
2015-02-09,6085,13.912509779424289,70
2015-02-09,6087,13.796121328896184,70
2015-02-09,6095,14.59274317821643,70
2015-02-09,6097,13.853245722564102,70
2015-02-09,6099,15.403489745690631,70
2015-02-09,6101,14.744545818606095,70
2015-02-09,6111,14.845753176579684,72
2015-02-09,6113,14.30271604041587,70
2015-02-09,6115,13.143148989254236,70
2015-02-10,6001,12.563202392222511,73
2015-02-10,6005,8.46377391123676,73
2015-02-10,6007,10.016097803726637,73
2015-02-10,6009,9.201704122111849,73
2015-02-10,6011,11.845631680689046,73
2015-02-10,6013,12.782102796976531,73
2015-02-10,6017,5.096702753112271,73
2015-02-10,6025,20.396943007891473,54
2015-02-10,6029,12.470250899763853,54
2015-02-10,6033,8.081900296542344,73
2015-02-10,6037,15.042892513200963,54
2015-02-10,6041,12.079786718666464,73
2015-02-10,6045,7.919875458403979,73
2015-02-10,6047,14.060023183735204,73
